School_ID,Time_ID,Budget,Spending_On_Library,Spending_On_Teachers,Number_of_Classrooms,Library_Books,Health_Staff
5260001e-eecf-47d2-b491-76f46090d697,16,4524068,890065,1714558,10,5010,1
5260001e-eecf-47d2-b491-76f46090d697,17,3082100,178623,1813420,31,8066,10
5260001e-eecf-47d2-b491-76f46090d697,18,3410494,907252,482398,36,8658,4
5260001e-eecf-47d2-b491-76f46090d697,19,3176914,887074,993008,39,2889,9
5260001e-eecf-47d2-b491-76f46090d697,20,810733,815022,1297949,44,5813,4
5260001e-eecf-47d2-b491-76f46090d697,21,2545250,886190,1000405,49,2762,1
5260001e-eecf-47d2-b491-76f46090d697,22,2149527,298805,1653549,22,9555,9
5260001e-eecf-47d2-b491-76f46090d697,23,4884566,759274,1349995,39,7101,1
5260001e-eecf-47d2-b491-76f46090d697,24,3156898,470668,1518235,37,4023,10
5260001e-eecf-47d2-b491-76f46090d697,25,2589591,104261,285386,40,1401,1
5260001e-eecf-47d2-b491-76f46090d697,26,3245623,202292,854830,34,6849,7
5260001e-eecf-47d2-b491-76f46090d697,27,1050080,941816,469281,27,3613,9
5260001e-eecf-47d2-b491-76f46090d697,28,4054352,515059,225965,48,5802,8
5260001e-eecf-47d2-b491-76f46090d697,29,4417884,437075,900263,50,2987,6
5260001e-eecf-47d2-b491-76f46090d697,30,3337245,817305,593164,36,9171,1
5260001e-eecf-47d2-b491-76f46090d697,31,2259543,870727,283399,46,9487,2
5260001e-eecf-47d2-b491-76f46090d697,32,1262476,576562,1828649,26,3392,9
5260001e-eecf-47d2-b491-76f46090d697,33,2211078,796484,265715,20,9141,7
5260001e-eecf-47d2-b491-76f46090d697,34,3565399,441681,1089644,37,7261,4
5260001e-eecf-47d2-b491-76f46090d697,35,1010140,581083,891233,35,2535,3
5260001e-eecf-47d2-b491-76f46090d697,36,3187247,853001,1346501,10,5282,6
dea4ae17-54fd-4ad3-9716-108ef72169bb,1,4147829,197251,231107,47,3483,10
dea4ae17-54fd-4ad3-9716-108ef72169bb,2,2883000,689782,315029,27,6760,10
dea4ae17-54fd-4ad3-9716-108ef72169bb,3,3585956,656777,1556403,31,2763,5
dea4ae17-54fd-4ad3-9716-108ef72169bb,4,3258774,681119,1555484,18,9440,6
dea4ae17-54fd-4ad3-9716-108ef72169bb,5,1225007,131599,330300,32,8964,8
dea4ae17-54fd-4ad3-9716-108ef72169bb,6,2769817,760740,246461,49,5631,2
dea4ae17-54fd-4ad3-9716-108ef72169bb,7,4624680,376619,848601,18,5782,4
dea4ae17-54fd-4ad3-9716-108ef72169bb,8,3879219,723398,1433226,46,9714,9
dea4ae17-54fd-4ad3-9716-108ef72169bb,9,4880815,285868,544515,42,5157,2
dea4ae17-54fd-4ad3-9716-108ef72169bb,10,1828764,579624,1459335,26,4063,8
dea4ae17-54fd-4ad3-9716-108ef72169bb,11,1878989,401434,1149037,30,9613,8
dea4ae17-54fd-4ad3-9716-108ef72169bb,12,2148607,451388,319352,11,5555,10
dea4ae17-54fd-4ad3-9716-108ef72169bb,13,4826640,305112,635105,48,7317,9
dea4ae17-54fd-4ad3-9716-108ef72169bb,14,922216,818823,215782,47,6498,10
dea4ae17-54fd-4ad3-9716-108ef72169bb,15,2933703,361723,1735516,11,6400,4
dea4ae17-54fd-4ad3-9716-108ef72169bb,16,2721917,682820,1001083,13,2311,8
dea4ae17-54fd-4ad3-9716-108ef72169bb,17,4306339,482941,1909411,47,1113,1
dea4ae17-54fd-4ad3-9716-108ef72169bb,18,4351853,140013,1036713,31,7013,1
dea4ae17-54fd-4ad3-9716-108ef72169bb,19,2967660,255939,441964,13,8539,8
dea4ae17-54fd-4ad3-9716-108ef72169bb,20,2010367,274024,1046960,13,5146,3
dea4ae17-54fd-4ad3-9716-108ef72169bb,21,4526720,250506,644070,17,1861,5
dea4ae17-54fd-4ad3-9716-108ef72169bb,22,2769308,939467,1781001,11,2470,9
dea4ae17-54fd-4ad3-9716-108ef72169bb,23,634254,498524,591365,23,6009,10
dea4ae17-54fd-4ad3-9716-108ef72169bb,24,1680211,467796,1877312,37,2000,6
dea4ae17-54fd-4ad3-9716-108ef72169bb,25,1976983,446042,1178120,32,8543,3
dea4ae17-54fd-4ad3-9716-108ef72169bb,26,4167432,647571,257817,50,6435,6
dea4ae17-54fd-4ad3-9716-108ef72169bb,27,4654040,310156,751890,12,1366,9
dea4ae17-54fd-4ad3-9716-108ef72169bb,28,2296498,160061,1332418,20,7523,5
dea4ae17-54fd-4ad3-9716-108ef72169bb,29,3644116,761412,481600,15,2544,5
dea4ae17-54fd-4ad3-9716-108ef72169bb,30,4407080,236366,1250226,29,9825,10
dea4ae17-54fd-4ad3-9716-108ef72169bb,31,4502246,705669,1503676,47,2081,10
dea4ae17-54fd-4ad3-9716-108ef72169bb,32,2313821,500849,286976,25,2823,10
dea4ae17-54fd-4ad3-9716-108ef72169bb,33,2368595,265155,1522267,34,3181,8
dea4ae17-54fd-4ad3-9716-108ef72169bb,34,1371862,163857,998686,15,9679,3
dea4ae17-54fd-4ad3-9716-108ef72169bb,35,3453130,542054,1895049,19,7386,10
dea4ae17-54fd-4ad3-9716-108ef72169bb,36,2992605,735532,1304251,22,6445,2
3c19e71d-1184-45ad-9e11-d2cd0930aef6,1,3574969,970183,1343778,16,2212,7
3c19e71d-1184-45ad-9e11-d2cd0930aef6,2,4534494,818229,1650397,50,1198,4
3c19e71d-1184-45ad-9e11-d2cd0930aef6,3,3033762,190836,1674870,41,8664,10
3c19e71d-1184-45ad-9e11-d2cd0930aef6,4,566154,796040,1264700,37,651,3
3c19e71d-1184-45ad-9e11-d2cd0930aef6,5,1857278,456645,830266,48,5731,9
3c19e71d-1184-45ad-9e11-d2cd0930aef6,6,2954046,457278,1568336,23,3765,3
3c19e71d-1184-45ad-9e11-d2cd0930aef6,7,2063450,398012,1486633,12,4712,1
3c19e71d-1184-45ad-9e11-d2cd0930aef6,8,1154689,145782,1673080,10,704,4
3c19e71d-1184-45ad-9e11-d2cd0930aef6,9,2610491,779452,222668,45,5418,9
3c19e71d-1184-45ad-9e11-d2cd0930aef6,10,966771,924910,1890160,23,9083,6
3c19e71d-1184-45ad-9e11-d2cd0930aef6,11,3405191,836113,863347,47,971,3
3c19e71d-1184-45ad-9e11-d2cd0930aef6,12,1023384,303042,1290616,39,6696,6
3c19e71d-1184-45ad-9e11-d2cd0930aef6,13,2819884,117237,699351,20,7678,5
3c19e71d-1184-45ad-9e11-d2cd0930aef6,14,4925028,439841,1312561,46,8924,6
3c19e71d-1184-45ad-9e11-d2cd0930aef6,15,1481349,502509,326948,48,5798,1
3c19e71d-1184-45ad-9e11-d2cd0930aef6,16,2150798,954360,1136715,11,4172,4
3c19e71d-1184-45ad-9e11-d2cd0930aef6,17,913764,295809,1991669,22,9939,7
3c19e71d-1184-45ad-9e11-d2cd0930aef6,18,3050728,641186,707713,34,7854,5
3c19e71d-1184-45ad-9e11-d2cd0930aef6,19,2640804,713161,1905858,50,5858,6
3c19e71d-1184-45ad-9e11-d2cd0930aef6,20,3423778,719707,1644936,27,8126,10
3c19e71d-1184-45ad-9e11-d2cd0930aef6,21,1382349,572250,1192146,43,7036,4
3c19e71d-1184-45ad-9e11-d2cd0930aef6,22,3123596,701084,410855,34,4512,3
3c19e71d-1184-45ad-9e11-d2cd0930aef6,23,3567869,447937,267841,42,2122,5
3c19e71d-1184-45ad-9e11-d2cd0930aef6,24,1513318,745468,1596241,45,4293,10
3c19e71d-1184-45ad-9e11-d2cd0930aef6,25,832549,823554,316137,16,978,4
3c19e71d-1184-45ad-9e11-d2cd0930aef6,26,4562402,644458,1928666,50,6921,4
3c19e71d-1184-45ad-9e11-d2cd0930aef6,27,1644537,508744,1806840,44,7514,9
3c19e71d-1184-45ad-9e11-d2cd0930aef6,28,3898361,377355,1421390,34,4091,6
3c19e71d-1184-45ad-9e11-d2cd0930aef6,29,1183614,618684,662359,44,2128,5
3c19e71d-1184-45ad-9e11-d2cd0930aef6,30,1370304,692726,1249452,49,4521,8
3c19e71d-1184-45ad-9e11-d2cd0930aef6,31,3319000,758075,648064,29,8606,8
3c19e71d-1184-45ad-9e11-d2cd0930aef6,32,3582215,790159,503153,20,7060,3
3c19e71d-1184-45ad-9e11-d2cd0930aef6,33,3848348,336549,669191,37,725,4
3c19e71d-1184-45ad-9e11-d2cd0930aef6,34,3741114,624437,1556583,22,9737,6
3c19e71d-1184-45ad-9e11-d2cd0930aef6,35,1358937,562740,526682,30,3682,6
3c19e71d-1184-45ad-9e11-d2cd0930aef6,36,2120130,492948,497008,48,6917,1
87fa841a-3e83-491f-a544-0fe06e417d47,1,1885946,748963,1089605,44,5058,8
87fa841a-3e83-491f-a544-0fe06e417d47,2,4027516,639921,924401,35,4708,3
87fa841a-3e83-491f-a544-0fe06e417d47,3,1630835,357607,1346956,31,2032,4
87fa841a-3e83-491f-a544-0fe06e417d47,4,3138175,881064,1569128,13,5278,10
87fa841a-3e83-491f-a544-0fe06e417d47,5,1015315,879020,989106,23,3130,6
87fa841a-3e83-491f-a544-0fe06e417d47,6,4020015,758497,1455036,28,1682,8
87fa841a-3e83-491f-a544-0fe06e417d47,7,1693414,657771,372232,36,917,1
87fa841a-3e83-491f-a544-0fe06e417d47,8,1766613,187139,1189911,30,973,4
87fa841a-3e83-491f-a544-0fe06e417d47,9,2889170,237934,601350,45,8100,5
87fa841a-3e83-491f-a544-0fe06e417d47,10,2884632,965300,842036,19,6944,7
87fa841a-3e83-491f-a544-0fe06e417d47,11,4602708,684678,890971,42,7994,2
87fa841a-3e83-491f-a544-0fe06e417d47,12,4470942,299614,1265124,18,9602,6
87fa841a-3e83-491f-a544-0fe06e417d47,13,2121415,677906,849393,18,8642,3
87fa841a-3e83-491f-a544-0fe06e417d47,14,656430,685357,1651354,37,5607,1
87fa841a-3e83-491f-a544-0fe06e417d47,15,4728362,836506,944978,34,5868,2
87fa841a-3e83-491f-a544-0fe06e417d47,16,3288814,672456,1486472,12,9378,2
87fa841a-3e83-491f-a544-0fe06e417d47,17,2146898,471513,636017,49,4132,10
87fa841a-3e83-491f-a544-0fe06e417d47,18,4901792,840312,1590304,14,9616,1
87fa841a-3e83-491f-a544-0fe06e417d47,19,1681607,393597,313023,45,3394,1
87fa841a-3e83-491f-a544-0fe06e417d47,20,2881474,614945,324411,39,4771,6
87fa841a-3e83-491f-a544-0fe06e417d47,21,2939179,887848,1716543,41,9479,8
87fa841a-3e83-491f-a544-0fe06e417d47,22,636970,202053,1050026,50,6584,4
87fa841a-3e83-491f-a544-0fe06e417d47,23,4464775,619223,490162,40,7821,6
87fa841a-3e83-491f-a544-0fe06e417d47,24,1288252,153892,636259,20,2695,9
87fa841a-3e83-491f-a544-0fe06e417d47,25,4546972,909094,406108,40,2947,9
87fa841a-3e83-491f-a544-0fe06e417d47,26,555778,665739,1380432,20,1489,1
87fa841a-3e83-491f-a544-0fe06e417d47,27,3891859,736709,1689780,33,3314,3
87fa841a-3e83-491f-a544-0fe06e417d47,28,1365970,110972,482042,32,4681,8
87fa841a-3e83-491f-a544-0fe06e417d47,29,931313,431637,790836,28,3634,9
87fa841a-3e83-491f-a544-0fe06e417d47,30,4826198,330869,1965628,32,6922,5
87fa841a-3e83-491f-a544-0fe06e417d47,31,4530214,561419,1811352,23,4971,3
87fa841a-3e83-491f-a544-0fe06e417d47,32,1859422,964451,1413058,49,8504,2
87fa841a-3e83-491f-a544-0fe06e417d47,33,1215540,975205,779670,50,6151,3
87fa841a-3e83-491f-a544-0fe06e417d47,34,2957303,955194,904631,47,7632,10
87fa841a-3e83-491f-a544-0fe06e417d47,35,4626765,814116,461735,36,6387,7
87fa841a-3e83-491f-a544-0fe06e417d47,36,4290907,199677,693580,31,4604,3
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,1,4315750,337742,1956436,41,9674,2
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,2,2005593,247343,276728,40,6944,10
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,3,2035634,810491,1347764,41,2487,10
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,4,2013030,537860,1220339,33,2241,10
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,5,2279318,565581,898934,29,3445,3
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,6,3894696,986917,842961,23,8311,7
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,7,1736897,821738,1411348,47,2738,9
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,8,1063939,217996,1313377,15,3083,4
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,9,4389715,969732,240427,46,1361,1
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,10,2171558,644778,779470,15,6315,4
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,11,2755614,630280,1440837,11,5126,4
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,12,3628623,823374,1256410,42,8947,6
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,13,2910157,763654,1178151,29,9667,8
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,14,4251766,588533,1239864,23,3490,5
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,15,1020662,776702,326356,38,3545,7
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,16,4155936,323145,506880,29,3182,3
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,17,2202638,854974,1329574,23,9081,6
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,18,2445070,434412,1257344,41,6124,4
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,19,4380692,557946,1866872,45,8633,5
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,20,1104496,695869,535891,44,3550,3
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,21,1790069,751238,1285118,38,2147,5
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,22,3656922,553388,1692427,22,7015,4
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,23,4936513,620356,1036299,17,8739,4
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,24,2560544,444284,444311,24,2278,6
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,25,3266563,447320,1060754,40,5686,5
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,26,2310136,651106,1409918,24,3837,8
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,27,1375934,484566,1270995,17,9537,10
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,28,2640804,220042,951842,41,7871,2
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,29,3084808,916153,1819801,35,9283,9
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,30,2437319,369780,1790158,21,1799,10
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,31,3881810,205734,954865,39,2651,9
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,32,3806278,645628,904399,19,5896,6
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,33,1336542,210668,660451,18,8229,6
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,34,1266568,226209,1017672,39,9178,10
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,35,809775,104070,1084593,45,9892,7
cdfc6ee0-e61e-4e90-8267-deb3aab612c9,36,1799120,267847,1583629,42,9808,7
d47d577b-fa5a-41ca-859d-d55d4b943e30,1,4508804,721006,449872,47,6338,2
d47d577b-fa5a-41ca-859d-d55d4b943e30,2,4069606,744086,1978789,44,4538,10
d47d577b-fa5a-41ca-859d-d55d4b943e30,3,869114,628659,1044398,34,6611,10
d47d577b-fa5a-41ca-859d-d55d4b943e30,4,4738615,548712,1210595,29,7894,3
d47d577b-fa5a-41ca-859d-d55d4b943e30,5,4703838,507792,1662616,29,9831,2
d47d577b-fa5a-41ca-859d-d55d4b943e30,6,2873648,293494,254139,27,5194,7
d47d577b-fa5a-41ca-859d-d55d4b943e30,7,576624,431856,1932668,26,7455,4
d47d577b-fa5a-41ca-859d-d55d4b943e30,8,2638052,788344,235840,34,7713,6
d47d577b-fa5a-41ca-859d-d55d4b943e30,9,2492390,421840,1117020,30,6599,2
d47d577b-fa5a-41ca-859d-d55d4b943e30,10,2560027,957787,1956841,31,3349,9
d47d577b-fa5a-41ca-859d-d55d4b943e30,11,2827860,910125,1439922,32,982,6
d47d577b-fa5a-41ca-859d-d55d4b943e30,12,4409759,418884,837218,29,5941,9
d47d577b-fa5a-41ca-859d-d55d4b943e30,13,4635017,263124,1190351,27,9099,4
d47d577b-fa5a-41ca-859d-d55d4b943e30,14,4180460,537019,1141490,10,4424,5
d47d577b-fa5a-41ca-859d-d55d4b943e30,15,2892378,921154,1269675,30,5512,5
d47d577b-fa5a-41ca-859d-d55d4b943e30,16,4091915,199728,831336,25,7844,9
d47d577b-fa5a-41ca-859d-d55d4b943e30,17,1861161,820056,1157463,29,6508,8
d47d577b-fa5a-41ca-859d-d55d4b943e30,18,4686005,328596,1999682,11,1313,10
d47d577b-fa5a-41ca-859d-d55d4b943e30,19,3734632,334053,237459,27,7276,9
d47d577b-fa5a-41ca-859d-d55d4b943e30,20,2168090,497443,1810408,13,9617,7
d47d577b-fa5a-41ca-859d-d55d4b943e30,21,3571743,952485,914479,24,7454,7
d47d577b-fa5a-41ca-859d-d55d4b943e30,22,720319,658723,598610,35,5942,9
d47d577b-fa5a-41ca-859d-d55d4b943e30,23,4710832,446492,1606439,40,9547,5
d47d577b-fa5a-41ca-859d-d55d4b943e30,24,4173802,269242,1005576,39,2575,2
d47d577b-fa5a-41ca-859d-d55d4b943e30,25,2120216,278190,1222393,42,2708,10
d47d577b-fa5a-41ca-859d-d55d4b943e30,26,2932523,635663,970537,10,2686,7
d47d577b-fa5a-41ca-859d-d55d4b943e30,27,3024081,547843,912421,19,7158,6
d47d577b-fa5a-41ca-859d-d55d4b943e30,28,1596821,307007,872973,48,3329,5
d47d577b-fa5a-41ca-859d-d55d4b943e30,29,1893584,659362,1798953,36,9300,1
d47d577b-fa5a-41ca-859d-d55d4b943e30,30,3564870,222536,1945532,34,2691,2
d47d577b-fa5a-41ca-859d-d55d4b943e30,31,869937,101882,356924,14,6158,2
d47d577b-fa5a-41ca-859d-d55d4b943e30,32,4956732,490319,1717947,19,8044,4
d47d577b-fa5a-41ca-859d-d55d4b943e30,33,1406524,987158,1766244,11,8710,7
d47d577b-fa5a-41ca-859d-d55d4b943e30,34,4404249,904436,1355909,12,4932,5
d47d577b-fa5a-41ca-859d-d55d4b943e30,35,4364263,310298,1282784,24,6408,8
d47d577b-fa5a-41ca-859d-d55d4b943e30,36,4904541,171253,391793,25,7172,9
0a17991e-a576-4411-a0a1-1839e7457704,1,3577483,412827,302997,31,6926,1
0a17991e-a576-4411-a0a1-1839e7457704,2,3708907,804893,1929097,21,1920,3
0a17991e-a576-4411-a0a1-1839e7457704,3,2797233,682294,756284,45,4500,7
0a17991e-a576-4411-a0a1-1839e7457704,4,3163972,144200,1572017,10,5133,7
0a17991e-a576-4411-a0a1-1839e7457704,5,4422851,817491,1651679,13,8008,6
0a17991e-a576-4411-a0a1-1839e7457704,6,4620469,981342,1799495,15,8533,9
0a17991e-a576-4411-a0a1-1839e7457704,7,2133465,879805,1370748,26,7718,3
0a17991e-a576-4411-a0a1-1839e7457704,8,1797725,214870,1033420,13,8374,10
0a17991e-a576-4411-a0a1-1839e7457704,9,4529802,590729,454386,28,9649,2
0a17991e-a576-4411-a0a1-1839e7457704,10,3823367,385294,594269,26,1789,8
0a17991e-a576-4411-a0a1-1839e7457704,11,4031655,879387,1382884,42,1954,7
0a17991e-a576-4411-a0a1-1839e7457704,12,2183996,885494,1412575,45,7357,6
0a17991e-a576-4411-a0a1-1839e7457704,13,1242337,326891,1347970,11,8553,2
0a17991e-a576-4411-a0a1-1839e7457704,14,2509150,369984,1612141,49,3213,7
0a17991e-a576-4411-a0a1-1839e7457704,15,2760866,257448,1954211,11,3079,9
0a17991e-a576-4411-a0a1-1839e7457704,16,1143515,808399,1018021,40,4226,3
0a17991e-a576-4411-a0a1-1839e7457704,17,2843686,634943,928808,36,3425,4
0a17991e-a576-4411-a0a1-1839e7457704,18,4280572,872776,1382096,18,9795,4
0a17991e-a576-4411-a0a1-1839e7457704,19,4363118,449161,1645460,43,6966,3
0a17991e-a576-4411-a0a1-1839e7457704,20,2173863,596531,847589,50,1547,9
0a17991e-a576-4411-a0a1-1839e7457704,21,1260113,952672,1348792,21,5117,4
0a17991e-a576-4411-a0a1-1839e7457704,22,4255103,825614,1554940,26,673,6
0a17991e-a576-4411-a0a1-1839e7457704,23,3635641,873366,398249,48,1100,7
0a17991e-a576-4411-a0a1-1839e7457704,24,1351758,111814,348710,11,2544,3
0a17991e-a576-4411-a0a1-1839e7457704,25,1345230,151632,1859489,40,7699,7
0a17991e-a576-4411-a0a1-1839e7457704,26,1646761,478513,1037037,13,1611,8
0a17991e-a576-4411-a0a1-1839e7457704,27,2032413,273099,1718448,50,6680,10
0a17991e-a576-4411-a0a1-1839e7457704,28,847440,557732,215069,32,2850,9
0a17991e-a576-4411-a0a1-1839e7457704,29,3205147,113955,1131472,32,7517,8
0a17991e-a576-4411-a0a1-1839e7457704,30,2935148,713869,1877680,19,5243,8
0a17991e-a576-4411-a0a1-1839e7457704,31,1082989,440198,1035200,18,3066,6
0a17991e-a576-4411-a0a1-1839e7457704,32,604552,383621,370464,13,9907,8
0a17991e-a576-4411-a0a1-1839e7457704,33,2353786,899841,331567,20,3521,2
0a17991e-a576-4411-a0a1-1839e7457704,34,2066841,125090,703476,22,7396,7
0a17991e-a576-4411-a0a1-1839e7457704,35,1847107,998278,1427864,25,3342,5
0a17991e-a576-4411-a0a1-1839e7457704,36,4842065,679231,1314980,25,1640,3
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,1,2555600,846951,697115,28,1381,2
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,2,1797635,668733,1150817,28,3843,9
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,3,2250618,751427,1667722,43,2598,7
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,4,1204918,616115,1371162,32,8906,3
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,5,599010,542196,860717,40,2020,9
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,6,4526010,514284,914126,12,3261,7
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,7,1339848,153325,1459201,37,3720,9
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,8,2414552,153597,1537711,14,5067,5
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,9,3566232,466405,1539796,24,2884,9
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,10,4574621,884264,1338847,14,6928,2
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,11,4341610,167709,919157,35,1088,1
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,12,3302944,270872,1967487,34,9732,4
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,13,705980,516141,690251,15,6301,1
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,14,3351476,386346,905236,24,4542,7
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,15,2098985,917905,1962182,16,4219,9
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,16,2136643,141426,1090473,22,9379,10
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,17,4605169,269470,1337407,49,2070,7
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,18,4071152,919180,1296882,39,9806,1
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,19,2469498,800163,618846,21,5869,2
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,20,2249104,441437,1753859,32,1869,8
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,21,1937569,563449,487930,34,657,7
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,22,1635245,286413,595885,23,5936,6
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,23,4941791,596155,669700,23,9970,9
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,24,2246203,517882,1237614,34,9182,2
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,25,4802277,483781,1329480,37,917,1
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,26,3275877,625126,316213,31,3753,4
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,27,3552531,744882,341252,38,5966,8
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,28,4952233,185423,1255521,12,1852,4
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,29,2004003,911313,456926,29,9571,4
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,30,4645108,468458,526948,49,8376,5
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,31,4425423,598246,347211,40,4088,10
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,32,3742822,368319,714653,23,979,5
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,33,1478303,362573,1221720,15,9389,1
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,34,4252288,359468,1025200,37,3937,2
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,35,709578,164320,969284,41,1667,10
f1b64afe-d31e-4f1a-a9ff-1cae41c8ca8c,36,4824342,452887,669676,13,3593,6
95a5bafa-431d-429f-ac1e-86d8bfbf397b,1,1640529,845249,1135241,48,6375,3
95a5bafa-431d-429f-ac1e-86d8bfbf397b,2,1780542,969264,766225,15,3592,8
95a5bafa-431d-429f-ac1e-86d8bfbf397b,3,3516796,592582,1675927,50,1445,10
95a5bafa-431d-429f-ac1e-86d8bfbf397b,4,2083801,995523,1492340,37,1239,7
95a5bafa-431d-429f-ac1e-86d8bfbf397b,5,4796038,201512,1714019,41,5192,5
95a5bafa-431d-429f-ac1e-86d8bfbf397b,6,2295816,173151,1424605,13,2102,3
95a5bafa-431d-429f-ac1e-86d8bfbf397b,7,3185524,223400,732773,16,3707,3
95a5bafa-431d-429f-ac1e-86d8bfbf397b,8,2385375,552934,1838241,15,2097,9
95a5bafa-431d-429f-ac1e-86d8bfbf397b,9,4104172,993944,709390,10,4410,6
95a5bafa-431d-429f-ac1e-86d8bfbf397b,10,3802932,755723,1254199,27,1400,9
95a5bafa-431d-429f-ac1e-86d8bfbf397b,11,4466589,800813,430021,45,1322,2
95a5bafa-431d-429f-ac1e-86d8bfbf397b,12,553099,781814,920063,40,7203,5
95a5bafa-431d-429f-ac1e-86d8bfbf397b,13,4369290,894981,1605925,47,2414,4
95a5bafa-431d-429f-ac1e-86d8bfbf397b,14,1565403,124481,1990384,44,9284,8
95a5bafa-431d-429f-ac1e-86d8bfbf397b,15,2542749,457948,1703740,44,8389,10
95a5bafa-431d-429f-ac1e-86d8bfbf397b,16,3430627,403190,1006544,23,7080,2
95a5bafa-431d-429f-ac1e-86d8bfbf397b,17,3257943,634134,507487,34,2638,10
95a5bafa-431d-429f-ac1e-86d8bfbf397b,18,3595883,240107,755657,20,3689,4
95a5bafa-431d-429f-ac1e-86d8bfbf397b,19,2159512,421327,635324,41,3470,6
95a5bafa-431d-429f-ac1e-86d8bfbf397b,20,4036387,969873,622524,25,3617,3
95a5bafa-431d-429f-ac1e-86d8bfbf397b,21,2530103,831595,1410647,21,2094,5
95a5bafa-431d-429f-ac1e-86d8bfbf397b,22,2924498,119896,578115,45,4385,7
95a5bafa-431d-429f-ac1e-86d8bfbf397b,23,4822471,429771,1173045,20,3886,5
95a5bafa-431d-429f-ac1e-86d8bfbf397b,24,1665271,454661,255288,25,695,7
95a5bafa-431d-429f-ac1e-86d8bfbf397b,25,3592035,822737,1753118,31,4347,7
95a5bafa-431d-429f-ac1e-86d8bfbf397b,26,1688166,242035,939854,29,7453,7
